transaction_id,account_id,transaction_date,scheduled_payment,actual_payment_made,payment_variance,payment_status
TXN-00003004,ACC-0395,2024-06-30,9883.92,9883.92,0.0,Paid
TXN-00003005,ACC-0395,2024-07-31,9883.92,9883.92,0.0,Paid
TXN-00003006,ACC-0396,2023-08-31,7607.96,7607.96,0.0,Paid
TXN-00003007,ACC-0396,2023-09-30,7607.96,7607.96,0.0,Paid
TXN-00003008,ACC-0396,2023-10-31,7607.96,7607.96,0.0,Paid
TXN-00003009,ACC-0396,2023-11-30,7607.96,7607.96,0.0,Paid
TXN-00003010,ACC-0396,2023-12-31,7607.96,7607.96,0.0,Paid
TXN-00003011,ACC-0396,2024-01-31,7607.96,7607.96,0.0,Paid
TXN-00003012,ACC-0396,2024-02-29,7607.96,7607.96,0.0,Paid
TXN-00003013,ACC-0396,2024-03-31,7607.96,7607.96,0.0,Paid
TXN-00003014,ACC-0396,2024-04-30,7607.96,7607.96,0.0,Paid
TXN-00003015,ACC-0396,2024-05-31,7607.96,7607.96,0.0,Paid
TXN-00003016,ACC-0396,2024-06-30,7607.96,7607.96,0.0,Paid
TXN-00003017,ACC-0396,2024-07-31,7607.96,7607.96,0.0,Paid
TXN-00003018,ACC-0397,2023-10-31,17050.0,17050.0,0.0,Paid
TXN-00003019,ACC-0397,2023-11-30,17050.0,17050.0,0.0,Paid
TXN-00003020,ACC-0397,2023-12-31,17050.0,17050.0,0.0,Paid
TXN-00003021,ACC-0397,2024-01-31,17050.0,17050.0,0.0,Paid
TXN-00003022,ACC-0397,2024-02-29,17050.0,17050.0,0.0,Paid
TXN-00003023,ACC-0397,2024-03-31,17050.0,17050.0,0.0,Paid
TXN-00003024,ACC-0398,2024-03-31,5913.0,5913.0,0.0,Paid
TXN-00003025,ACC-0398,2024-04-30,5913.0,5913.0,0.0,Paid
TXN-00003026,ACC-0398,2024-05-31,5913.0,5913.0,0.0,Paid
TXN-00003027,ACC-0398,2024-06-30,5913.0,5913.0,0.0,Paid
TXN-00003028,ACC-0398,2024-07-31,5913.0,5913.0,0.0,Paid
TXN-00003029,ACC-0398,2024-08-31,5913.0,5913.0,0.0,Paid
TXN-00003030,ACC-0398,2024-09-30,5913.0,5913.0,0.0,Paid
TXN-00003031,ACC-0398,2024-10-31,5913.0,5913.0,0.0,Paid
TXN-00003032,ACC-0398,2024-11-30,5913.0,5913.0,0.0,Paid
TXN-00003033,ACC-0398,2024-12-31,5913.0,5913.0,0.0,
TXN-00003034,ACC-0399,2023-08-31,8370.83,8370.83,0.0,Paid
TXN-00003035,ACC-0399,2023-09-30,8370.83,8370.83,0.0,Paid
TXN-00003036,ACC-0399,2023-10-31,8370.83,8370.83,0.0,Paid
TXN-00003037,ACC-0399,2023-11-30,8370.83,8370.83,0.0,Paid
TXN-00003038,ACC-0399,2023-12-31,8370.83,8370.83,0.0,Paid
TXN-00003039,ACC-0399,2024-01-31,8370.83,8370.83,0.0,Paid
TXN-00003040,ACC-0399,2024-02-29,8370.83,8370.83,0.0,Paid
TXN-00003041,ACC-0399,2024-03-31,8370.83,8370.83,0.0,Paid
TXN-00003042,ACC-0399,2024-04-30,8370.83,8370.83,0.0,Paid
TXN-00003043,ACC-0400,2024-04-30,6108.5,6108.5,0.0,Paid
TXN-00003044,ACC-0400,2024-05-31,6108.5,6108.5,0.0,Paid
TXN-00003045,ACC-0400,2024-06-30,6108.5,6108.5,0.0,Paid
TXN-00003046,ACC-0400,2024-07-31,6108.5,4704.91,-1403.59,Partial
TXN-00003047,ACC-0400,2024-08-31,6108.5,6108.5,0.0,Paid
TXN-00003048,ACC-0400,2024-09-30,6108.5,4975.77,-1132.73,Partial
TXN-00003049,ACC-0401,2023-12-31,2156.0,2156.0,0.0,Paid
TXN-00003050,ACC-0401,2024-01-31,2156.0,2156.0,0.0,Paid
TXN-00003051,ACC-0401,2024-02-29,2156.0,2156.0,0.0,Paid
TXN-00003052,ACC-0401,2024-03-31,2156.0,2156.0,0.0,Paid
TXN-00003053,ACC-0401,2024-04-30,2156.0,2156.0,0.0,Paid
TXN-00003054,ACC-0401,2024-05-31,2156.0,2156.0,0.0,Paid
TXN-00003055,ACC-0401,2024-06-30,2156.0,2156.0,0.0,Paid
TXN-00003056,ACC-0401,2024-07-31,2156.0,2156.0,0.0,Paid
TXN-00003057,ACC-0401,2024-08-31,2156.0,2156.0,0.0,Paid
TXN-00003058,ACC-0402,2024-04-30,9030.78,9030.78,0.0,Paid
TXN-00003059,ACC-0402,2024-05-31,9030.78,9030.78,0.0,Paid
TXN-00003060,ACC-0402,2024-06-30,9030.78,9030.78,0.0,Paid
TXN-00003061,ACC-0402,2024-07-31,9030.78,9030.78,0.0,Paid
TXN-00003062,ACC-0402,2024-08-31,9030.78,9030.78,0.0,Paid
TXN-00003063,ACC-0402,2024-09-30,9030.78,9030.78,0.0,Paid
TXN-00003064,ACC-0402,2024-10-31,9030.78,9030.78,0.0,Paid
TXN-00003065,ACC-0402,2024-11-30,9030.78,9030.78,0.0,Paid
TXN-00003066,ACC-0402,2024-12-31,9030.78,9030.78,0.0,Paid
TXN-00003067,ACC-0403,2023-05-31,8857.06,8857.06,0.0,Paid
TXN-00003068,ACC-0403,2023-06-30,8857.06,8857.06,0.0,Paid
TXN-00003069,ACC-0403,2023-07-31,8857.06,8857.06,0.0,Paid
TXN-00003070,ACC-0403,2023-08-31,8857.06,8857.06,0.0,Paid
TXN-00003071,ACC-0403,2023-09-30,8857.06,8857.06,0.0,Paid
TXN-00003072,ACC-0403,2023-10-31,8857.06,8857.06,0.0,Paid
TXN-00003073,ACC-0403,2023-11-30,8857.06,,,Paid
TXN-00003074,ACC-0403,2023-12-31,8857.06,8857.06,0.0,Paid
TXN-00003075,ACC-0403,2024-01-31,8857.06,8857.06,0.0,Paid
TXN-00003076,ACC-0404,2024-04-30,10771.33,10771.33,0.0,Paid
TXN-00003077,ACC-0404,2024-05-31,10771.33,10771.33,0.0,Paid
TXN-00003078,ACC-0404,2024-06-30,10771.33,10771.33,0.0,Paid
TXN-00003079,ACC-0404,2024-07-31,10771.33,10771.33,0.0,Paid
TXN-00003080,ACC-0404,2024-08-31,10771.33,10771.33,0.0,Paid
TXN-00003081,ACC-0404,2024-09-30,10771.33,10771.33,0.0,Paid
TXN-00003082,ACC-0404,2024-10-31,10771.33,10771.33,0.0,Paid
TXN-00003083,ACC-0404,2024-11-30,10771.33,10771.33,0.0,Paid
TXN-00003084,ACC-0404,2024-12-31,10771.33,10771.33,0.0,Paid
TXN-00003085,ACC-0405,2024-12-31,13528.5,13528.5,0.0,Paid
TXN-00003086,ACC-0406,2023-05-31,15453.38,15453.38,0.0,Paid
TXN-00003087,ACC-0406,2023-06-30,15453.38,15453.38,0.0,Paid
TXN-00003088,ACC-0406,2023-07-31,15453.38,15453.38,0.0,Paid
TXN-00003089,ACC-0406,2023-08-31,15453.38,15453.38,0.0,Paid
TXN-00003090,ACC-0406,2023-09-30,15453.38,15453.38,0.0,Paid
TXN-00003091,ACC-0406,2023-10-31,15453.38,15453.38,0.0,Paid
TXN-00003092,ACC-0406,2023-11-30,15453.38,15453.38,0.0,Paid
TXN-00003093,ACC-0406,2023-12-31,15453.38,15453.38,0.0,Paid
TXN-00003094,ACC-0406,2024-01-31,15453.38,15453.38,0.0,Paid
TXN-00003095,ACC-0406,2024-02-29,15453.38,15453.38,0.0,Paid
TXN-00003096,ACC-0406,2024-03-31,15453.38,15453.38,0.0,Paid
TXN-00003097,ACC-0406,2024-04-30,15453.38,15453.38,0.0,Paid
TXN-00003098,ACC-0407,2023-09-30,7408.0,7408.0,0.0,
TXN-00003099,ACC-0407,2023-10-31,7408.0,7408.0,0.0,Paid
TXN-00003100,ACC-0407,2023-11-30,7408.0,,,Paid
TXN-00003101,ACC-0407,2023-12-31,7408.0,7408.0,0.0,Paid
TXN-00003102,ACC-0407,2024-01-31,7408.0,7408.0,0.0,Paid
TXN-00003103,ACC-0407,2024-02-29,7408.0,7408.0,0.0,Paid
TXN-00003104,ACC-0408,2024-06-30,5437.25,5437.25,0.0,Paid
TXN-00003105,ACC-0408,2024-07-31,5437.25,5437.25,0.0,Paid
TXN-00003106,ACC-0408,2024-08-31,5437.25,5437.25,0.0,Paid
TXN-00003107,ACC-0408,2024-09-30,5437.25,5437.25,0.0,Paid
TXN-00003108,ACC-0408,2024-10-31,5437.25,5437.25,0.0,Paid
TXN-00003109,ACC-0408,2024-11-30,5437.25,5437.25,0.0,Paid
TXN-00003110,ACC-0408,2024-12-31,5437.25,5437.25,0.0,Paid
TXN-00003111,ACC-0409,2024-04-30,8019.92,8019.92,0.0,Paid
TXN-00003112,ACC-0409,2024-05-31,8019.92,8019.92,0.0,Paid
TXN-00003113,ACC-0409,2024-06-30,8019.92,8019.92,0.0,Paid
TXN-00003114,ACC-0409,2024-07-31,8019.92,8019.92,0.0,Paid
TXN-00003115,ACC-0409,2024-08-31,8019.92,8019.92,0.0,Paid
TXN-00003116,ACC-0409,2024-09-30,8019.92,8019.92,0.0,Paid
TXN-00003117,ACC-0409,2024-10-31,8019.92,8019.92,0.0,Paid
TXN-00003118,ACC-0409,2024-11-30,8019.92,8019.92,0.0,Paid
TXN-00003119,ACC-0409,2024-12-31,8019.92,8019.92,0.0,Paid
TXN-00003120,ACC-0410,2024-06-30,49800.58,43901.45,-5899.13,Partial
TXN-00003121,ACC-0410,2024-07-31,49800.58,40601.16,-9199.42,Partial
TXN-00003122,ACC-0410,2024-08-31,49800.58,49800.58,0.0,Paid
TXN-00003123,ACC-0410,2024-09-30,49800.58,42326.7,-7473.88,Partial
TXN-00003124,ACC-0410,2024-10-31,49800.58,49800.58,0.0,Paid
TXN-00003125,ACC-0410,2024-11-30,49800.58,46688.8,-3111.78,Partial
TXN-00003126,ACC-0411,2024-03-31,13371.33,13371.33,0.0,Paid
TXN-00003127,ACC-0411,2024-04-30,13371.33,13371.33,0.0,Paid
TXN-00003128,ACC-0411,2024-05-31,13371.33,13371.33,0.0,Paid
TXN-00003129,ACC-0411,2024-06-30,13371.33,13371.33,0.0,Paid
TXN-00003130,ACC-0411,2024-07-31,13371.33,13371.33,0.0,Paid
TXN-00003131,ACC-0411,2024-08-31,13371.33,,,Paid
TXN-00003132,ACC-0411,2024-09-30,13371.33,13371.33,0.0,Paid
TXN-00003133,ACC-0411,2024-10-31,13371.33,13371.33,0.0,Paid
TXN-00003134,ACC-0411,2024-11-30,13371.33,13371.33,0.0,Paid
TXN-00003135,ACC-0411,2024-12-31,13371.33,13371.33,0.0,Paid
TXN-00003136,ACC-0412,2024-06-30,16116.0,16116.0,0.0,Paid
TXN-00003137,ACC-0412,2024-07-31,16116.0,16116.0,0.0,Paid
TXN-00003138,ACC-0412,2024-08-31,16116.0,16116.0,0.0,Paid
TXN-00003139,ACC-0412,2024-09-30,16116.0,16116.0,0.0,Paid
TXN-00003140,ACC-0412,2024-10-31,16116.0,16116.0,0.0,Paid
TXN-00003141,ACC-0412,2024-11-30,16116.0,16116.0,0.0,Paid
TXN-00003142,ACC-0412,2024-12-31,16116.0,16116.0,0.0,Paid
TXN-00003143,ACC-0413,2024-04-30,6442.61,6442.61,0.0,Paid
TXN-00003144,ACC-0413,2024-05-31,6442.61,6442.61,0.0,Paid
TXN-00003145,ACC-0413,2024-06-30,6442.61,6442.61,0.0,Paid
TXN-00003146,ACC-0413,2024-07-31,6442.61,6442.61,0.0,Paid
TXN-00003147,ACC-0413,2024-08-31,6442.61,6442.61,0.0,Paid
TXN-00003148,ACC-0413,2024-09-30,6442.61,6442.61,0.0,Paid
TXN-00003149,ACC-0413,2024-10-31,6442.61,6442.61,0.0,Paid
TXN-00003150,ACC-0413,2024-11-30,6442.61,6442.61,0.0,Paid
TXN-00003151,ACC-0413,2024-12-31,6442.61,6442.61,0.0,Paid
TXN-00003152,ACC-0414,2023-03-31,7123.0,7123.0,0.0,Paid
TXN-00003153,ACC-0414,2023-04-30,7123.0,7123.0,0.0,Paid
TXN-00003154,ACC-0414,2023-05-31,7123.0,7123.0,0.0,Paid
TXN-00003155,ACC-0414,2023-06-30,7123.0,7123.0,0.0,Paid
TXN-00003156,ACC-0414,2023-07-31,7123.0,7123.0,0.0,Paid
TXN-00003157,ACC-0414,2023-08-31,7123.0,7123.0,0.0,Paid
TXN-00003158,ACC-0415,2024-08-31,9505.83,9505.83,0.0,Paid
TXN-00003159,ACC-0415,2024-09-30,9505.83,9505.83,0.0,Paid
TXN-00003160,ACC-0415,2024-10-31,9505.83,9505.83,0.0,Paid
TXN-00003161,ACC-0415,2024-11-30,9505.83,9505.83,0.0,Paid
TXN-00003162,ACC-0415,2024-12-31,9505.83,9505.83,0.0,Paid
TXN-00003163,ACC-0416,2023-12-31,6570.0,6570.0,0.0,Paid
TXN-00003164,ACC-0416,2024-01-31,6570.0,6570.0,0.0,Paid
TXN-00003165,ACC-0416,2024-02-29,6570.0,6570.0,0.0,Paid
TXN-00003166,ACC-0416,2024-03-31,6570.0,6570.0,0.0,Paid
TXN-00003167,ACC-0416,2024-04-30,6570.0,6570.0,0.0,Paid
TXN-00003168,ACC-0416,2024-05-31,6570.0,6570.0,0.0,Paid
TXN-00003169,ACC-0417,2023-03-31,9496.0,9496.0,0.0,Paid
TXN-00003170,ACC-0417,2023-04-30,9496.0,9496.0,0.0,Paid
TXN-00003171,ACC-0417,2023-05-31,9496.0,9496.0,0.0,Paid
TXN-00003172,ACC-0417,2023-06-30,9496.0,9496.0,0.0,Paid
TXN-00003173,ACC-0417,2023-07-31,9496.0,9496.0,0.0,Paid
TXN-00003174,ACC-0417,2023-08-31,9496.0,9496.0,0.0,Paid
TXN-00003175,ACC-0418,2023-11-30,10883.67,10883.67,0.0,Paid
TXN-00003176,ACC-0418,2023-12-31,10883.67,10883.67,0.0,Paid
TXN-00003177,ACC-0418,2024-01-31,10883.67,10883.67,0.0,Paid
TXN-00003178,ACC-0418,2024-02-29,10883.67,10883.67,0.0,Paid
TXN-00003179,ACC-0418,2024-03-31,10883.67,10883.67,0.0,Paid
TXN-00003180,ACC-0418,2024-04-30,10883.67,10883.67,0.0,Paid
TXN-00003181,ACC-0419,2023-12-31,9122.67,9122.67,0.0,Paid
TXN-00003182,ACC-0419,2024-01-31,9122.67,9122.67,0.0,Paid
TXN-00003183,ACC-0419,2024-02-29,9122.67,9122.67,0.0,Paid
TXN-00003184,ACC-0419,2024-03-31,9122.67,9122.67,0.0,Paid
TXN-00003185,ACC-0419,2024-04-30,9122.67,9122.67,0.0,Paid
TXN-00003186,ACC-0419,2024-05-31,9122.67,9122.67,0.0,Paid
TXN-00003187,ACC-0419,2024-06-30,9122.67,9122.67,0.0,Paid
TXN-00003188,ACC-0419,2024-07-31,9122.67,9122.67,0.0,Paid
TXN-00003189,ACC-0419,2024-08-31,9122.67,,,Paid
TXN-00003190,ACC-0419,2024-09-30,9122.67,9122.67,0.0,Paid
TXN-00003191,ACC-0419,2024-10-31,9122.67,9122.67,0.0,Paid
TXN-00003192,ACC-0419,2024-11-30,9122.67,9122.67,0.0,
TXN-00003193,ACC-0419,2024-12-31,9122.67,9122.67,0.0,Paid
TXN-00003194,ACC-0420,2023-04-30,7098.0,7098.0,0.0,Paid
TXN-00003195,ACC-0420,2023-05-31,7098.0,7098.0,0.0,Paid
TXN-00003196,ACC-0420,2023-06-30,7098.0,7098.0,0.0,Paid
TXN-00003197,ACC-0420,2023-07-31,7098.0,7098.0,0.0,Paid
TXN-00003198,ACC-0420,2023-08-31,7098.0,7098.0,0.0,Paid
TXN-00003199,ACC-0420,2023-09-30,7098.0,7098.0,0.0,Paid
TXN-00003200,ACC-0420,2023-10-31,7098.0,7098.0,0.0,
TXN-00003201,ACC-0420,2023-11-30,7098.0,7098.0,0.0,Paid
TXN-00003202,ACC-0420,2023-12-31,7098.0,7098.0,0.0,Paid
TXN-00003203,ACC-0422,2023-07-31,11245.56,11245.56,0.0,Paid
TXN-00003204,ACC-0422,2023-08-31,11245.56,11245.56,0.0,Paid
TXN-00003205,ACC-0422,2023-09-30,11245.56,11245.56,0.0,Paid
TXN-00003206,ACC-0422,2023-10-31,11245.56,11245.56,0.0,Paid
TXN-00003207,ACC-0422,2023-11-30,11245.56,11245.56,0.0,Paid
TXN-00003208,ACC-0422,2023-12-31,11245.56,11245.56,0.0,Paid
TXN-00003209,ACC-0422,2024-01-31,11245.56,11245.56,0.0,
TXN-00003210,ACC-0422,2024-02-29,11245.56,11245.56,0.0,Paid
TXN-00003211,ACC-0422,2024-03-31,11245.56,11245.56,0.0,Paid
TXN-00003212,ACC-0423,2023-09-30,2672.92,2672.92,0.0,Paid
TXN-00003213,ACC-0423,2023-10-31,2672.92,2672.92,0.0,Paid
TXN-00003214,ACC-0423,2023-11-30,2672.92,2672.92,0.0,Paid
TXN-00003215,ACC-0423,2023-12-31,2672.92,2672.92,0.0,Paid
TXN-00003216,ACC-0423,2024-01-31,2672.92,2672.92,0.0,Paid
TXN-00003217,ACC-0423,2024-02-29,2672.92,2672.92,0.0,Paid
TXN-00003218,ACC-0423,2024-03-31,2672.92,2672.92,0.0,Paid
TXN-00003219,ACC-0423,2024-04-30,2672.92,2672.92,0.0,Paid
TXN-00003220,ACC-0423,2024-05-31,2672.92,2672.92,0.0,Paid
TXN-00003221,ACC-0423,2024-06-30,2672.92,,,Paid
TXN-00003222,ACC-0423,2024-07-31,2672.92,2672.92,0.0,Paid
TXN-00003223,ACC-0423,2024-08-31,2672.92,2672.92,0.0,Paid
TXN-00003224,ACC-0423,2024-09-30,2672.92,2672.92,0.0,Paid
TXN-00003225,ACC-0423,2024-10-31,2672.92,2672.92,0.0,Paid
TXN-00003226,ACC-0423,2024-11-30,2672.92,2672.92,0.0,Paid
TXN-00003227,ACC-0423,2024-12-31,2672.92,2672.92,0.0,Paid
TXN-00003228,ACC-0424,2023-12-31,6478.67,6069.76,-408.91,Partial
TXN-00003229,ACC-0424,2024-01-31,6478.67,5128.41,-1350.26,Partial
TXN-00003230,ACC-0424,2024-02-29,6478.67,6478.67,0.0,Paid
TXN-00003231,ACC-0424,2024-03-31,6478.67,6478.67,0.0,Paid
TXN-00003232,ACC-0424,2024-04-30,6478.67,5445.03,-1033.64,Partial
TXN-00003233,ACC-0424,2024-05-31,6478.67,5700.88,-777.79,Partial
TXN-00003234,ACC-0424,2024-06-30,6478.67,6478.67,0.0,Paid
TXN-00003235,ACC-0424,2024-07-31,6478.67,6478.67,0.0,Paid
TXN-00003236,ACC-0424,2024-08-31,6478.67,6478.67,0.0,Paid
TXN-00003237,ACC-0424,2024-09-30,6478.67,5583.11,-895.56,Partial
TXN-00003238,ACC-0424,2024-10-31,6478.67,6478.67,0.0,Paid
TXN-00003239,ACC-0424,2024-11-30,6478.67,5196.15,-1282.52,Partial
TXN-00003240,ACC-0425,2024-09-30,3473.75,3000.9,-472.85,Partial
TXN-00003241,ACC-0425,2024-10-31,3473.75,3007.32,-466.43,Partial
TXN-00003242,ACC-0425,2024-11-30,3473.75,2448.79,-1024.96,Partial
TXN-00003243,ACC-0425,2024-12-31,3473.75,,,Paid
TXN-00003244,ACC-0426,2024-07-31,7531.39,7531.39,0.0,Paid
TXN-00003245,ACC-0426,2024-08-31,7531.39,7531.39,0.0,Paid
TXN-00003246,ACC-0426,2024-09-30,7531.39,7531.39,0.0,Paid
TXN-00003247,ACC-0426,2024-10-31,7531.39,7531.39,0.0,Paid
TXN-00003248,ACC-0426,2024-11-30,7531.39,7531.39,0.0,Paid
TXN-00003249,ACC-0426,2024-12-31,7531.39,7531.39,0.0,Paid
TXN-00003250,ACC-0427,2024-08-31,18331.67,18331.67,0.0,Paid
TXN-00003251,ACC-0427,2024-09-30,18331.67,18331.67,0.0,Paid
TXN-00003252,ACC-0427,2024-10-31,18331.67,18331.67,0.0,Paid
TXN-00003253,ACC-0427,2024-11-30,18331.67,18331.67,0.0,Paid
TXN-00003254,ACC-0427,2024-12-31,18331.67,18331.67,0.0,Paid
TXN-00003255,ACC-0428,2023-07-31,2404.83,2404.83,0.0,Paid
TXN-00003256,ACC-0428,2023-08-31,2404.83,2404.83,0.0,Paid
TXN-00003257,ACC-0428,2023-09-30,2404.83,2404.83,0.0,Paid
TXN-00003258,ACC-0428,2023-10-31,2404.83,2404.83,0.0,Paid
TXN-00003259,ACC-0428,2023-11-30,2404.83,2404.83,0.0,Paid
TXN-00003260,ACC-0428,2023-12-31,2404.83,2404.83,0.0,Paid
TXN-00003261,ACC-0428,2024-01-31,2404.83,2404.83,0.0,Paid
TXN-00003262,ACC-0428,2024-02-29,2404.83,2404.83,0.0,Paid
TXN-00003263,ACC-0428,2024-03-31,2404.83,2404.83,0.0,
TXN-00003264,ACC-0428,2024-04-30,2404.83,2404.83,0.0,Paid
TXN-00003265,ACC-0428,2024-05-31,2404.83,2404.83,0.0,Paid
TXN-00003266,ACC-0428,2024-06-30,2404.83,2404.83,0.0,Paid
TXN-00003267,ACC-0429,2024-10-31,5634.78,5634.78,0.0,Paid
TXN-00003268,ACC-0429,2024-11-30,5634.78,5634.78,0.0,Paid
TXN-00003269,ACC-0429,2024-12-31,5634.78,5634.78,0.0,Paid
TXN-00003270,ACC-0430,2024-09-30,8200.0,8200.0,0.0,Paid
TXN-00003271,ACC-0430,2024-10-31,8200.0,8200.0,0.0,Paid
TXN-00003272,ACC-0430,2024-11-30,8200.0,8200.0,0.0,Paid
TXN-00003273,ACC-0430,2024-12-31,8200.0,8200.0,0.0,Paid
TXN-00003274,ACC-0431,2024-01-31,2730.0,,,Paid
TXN-00003275,ACC-0431,2024-02-29,2730.0,2730.0,0.0,Paid
TXN-00003276,ACC-0431,2024-03-31,2730.0,2730.0,0.0,Paid
TXN-00003277,ACC-0431,2024-04-30,2730.0,2730.0,0.0,Paid
TXN-00003278,ACC-0431,2024-05-31,2730.0,2730.0,0.0,Paid
TXN-00003279,ACC-0431,2024-06-30,2730.0,2730.0,0.0,Paid
TXN-00003280,ACC-0431,2024-07-31,2730.0,2730.0,0.0,Paid
TXN-00003281,ACC-0431,2024-08-31,2730.0,2730.0,0.0,Paid
TXN-00003282,ACC-0431,2024-09-30,2730.0,2730.0,0.0,Paid
TXN-00003283,ACC-0431,2024-10-31,2730.0,2730.0,0.0,Paid
TXN-00003284,ACC-0431,2024-11-30,2730.0,2730.0,0.0,Paid
TXN-00003285,ACC-0431,2024-12-31,2730.0,2730.0,0.0,Paid
TXN-00003286,ACC-0432,2024-03-31,3412.5,3412.5,0.0,Paid
TXN-00003287,ACC-0432,2024-04-30,3412.5,3412.5,0.0,Paid
TXN-00003288,ACC-0432,2024-05-31,3412.5,3412.5,0.0,Paid
TXN-00003289,ACC-0432,2024-06-30,3412.5,3412.5,0.0,Paid
TXN-00003290,ACC-0432,2024-07-31,3412.5,3412.5,0.0,Paid
TXN-00003291,ACC-0432,2024-08-31,3412.5,3412.5,0.0,Paid
TXN-00003292,ACC-0432,2024-09-30,3412.5,3412.5,0.0,Paid
TXN-00003293,ACC-0432,2024-10-31,3412.5,3412.5,0.0,Paid
TXN-00003294,ACC-0432,2024-11-30,3412.5,3412.5,0.0,Paid
TXN-00003295,ACC-0433,2023-02-28,6337.92,4944.36,-1393.56,Partial
TXN-00003296,ACC-0433,2023-03-31,6337.92,6337.92,0.0,Paid
TXN-00003297,ACC-0433,2023-04-30,6337.92,6337.92,0.0,
TXN-00003298,ACC-0433,2023-05-31,6337.92,5522.59,-815.33,Partial
TXN-00003299,ACC-0433,2023-06-30,6337.92,6337.92,0.0,Paid
TXN-00003300,ACC-0433,2023-07-31,6337.92,5070.43,-1267.49,Partial
TXN-00003301,ACC-0433,2023-08-31,6337.92,5823.13,-514.79,Partial
TXN-00003302,ACC-0433,2023-09-30,6337.92,5403.44,-934.48,Partial
TXN-00003303,ACC-0433,2023-10-31,6337.92,5139.96,-1197.96,Partial
TXN-00003304,ACC-0433,2023-11-30,6337.92,6337.92,0.0,Paid
TXN-00003305,ACC-0433,2023-12-31,6337.92,6337.92,0.0,Paid
TXN-00003306,ACC-0433,2024-01-31,6337.92,4947.09,-1390.83,Partial
TXN-00003307,ACC-0433,2024-02-29,6337.92,5299.37,-1038.55,Partial
TXN-00003308,ACC-0433,2024-03-31,6337.92,6337.92,0.0,Paid
TXN-00003309,ACC-0433,2024-04-30,6337.92,6337.92,0.0,Paid
TXN-00003310,ACC-0433,2024-05-31,6337.92,6337.92,0.0,Paid
TXN-00003311,ACC-0433,2024-06-30,6337.92,,,Partial
TXN-00003312,ACC-0433,2024-07-31,6337.92,6337.92,0.0,Paid
TXN-00003313,ACC-0434,2024-08-31,11483.5,11483.5,0.0,
TXN-00003314,ACC-0434,2024-09-30,11483.5,11483.5,0.0,Paid
TXN-00003315,ACC-0434,2024-10-31,11483.5,11483.5,0.0,Paid
TXN-00003316,ACC-0434,2024-11-30,11483.5,11483.5,0.0,Paid
TXN-00003317,ACC-0434,2024-12-31,11483.5,11483.5,0.0,Paid
TXN-00003318,ACC-0436,2024-01-31,2641.39,2641.39,0.0,Paid
TXN-00003319,ACC-0436,2024-02-29,2641.39,2641.39,0.0,Paid
TXN-00003320,ACC-0436,2024-03-31,2641.39,2641.39,0.0,Paid
TXN-00003321,ACC-0436,2024-04-30,2641.39,2641.39,0.0,Paid
TXN-00003322,ACC-0436,2024-05-31,2641.39,2641.39,0.0,Paid
TXN-00003323,ACC-0436,2024-06-30,2641.39,2641.39,0.0,Paid
TXN-00003324,ACC-0436,2024-07-31,2641.39,2641.39,0.0,Paid
TXN-00003325,ACC-0436,2024-08-31,2641.39,2641.39,0.0,Paid
TXN-00003326,ACC-0436,2024-09-30,2641.39,2641.39,0.0,Paid
TXN-00003327,ACC-0437,2024-02-29,18873.0,18873.0,0.0,Paid
TXN-00003328,ACC-0437,2024-03-31,18873.0,18873.0,0.0,Paid
TXN-00003329,ACC-0437,2024-04-30,18873.0,18873.0,0.0,Paid
TXN-00003330,ACC-0437,2024-05-31,18873.0,18873.0,0.0,Paid
TXN-00003331,ACC-0437,2024-06-30,18873.0,18873.0,0.0,Paid
TXN-00003332,ACC-0437,2024-07-31,18873.0,18873.0,0.0,Paid
TXN-00003333,ACC-0438,2024-01-31,2575.83,2575.83,0.0,Paid
TXN-00003334,ACC-0438,2024-02-29,2575.83,2575.83,0.0,Paid
TXN-00003335,ACC-0438,2024-03-31,2575.83,,,Paid
TXN-00003336,ACC-0438,2024-04-30,2575.83,2575.83,0.0,Paid
TXN-00003337,ACC-0438,2024-05-31,2575.83,2575.83,0.0,Paid
TXN-00003338,ACC-0438,2024-06-30,2575.83,2575.83,0.0,Paid
TXN-00003339,ACC-0438,2024-07-31,2575.83,2575.83,0.0,Paid
TXN-00003340,ACC-0438,2024-08-31,2575.83,2575.83,0.0,Paid
TXN-00003341,ACC-0438,2024-09-30,2575.83,2575.83,0.0,Paid
TXN-00003342,ACC-0438,2024-10-31,2575.83,2575.83,0.0,Paid
TXN-00003343,ACC-0438,2024-11-30,2575.83,2575.83,0.0,Paid
TXN-00003344,ACC-0438,2024-12-31,2575.83,2575.83,0.0,Paid
TXN-00003345,ACC-0439,2023-04-30,13411.67,13411.67,0.0,Paid
TXN-00003346,ACC-0439,2023-05-31,13411.67,13411.67,0.0,Paid
TXN-00003347,ACC-0439,2023-06-30,13411.67,13411.67,0.0,Paid
TXN-00003348,ACC-0439,2023-07-31,13411.67,13411.67,0.0,Paid
TXN-00003349,ACC-0439,2023-08-31,13411.67,0.0,-13411.67,Missed
TXN-00003350,ACC-0439,2023-09-30,13411.67,0.0,-13411.67,Missed
TXN-00003351,ACC-0440,2024-04-30,5424.89,5424.89,0.0,Paid
TXN-00003352,ACC-0440,2024-05-31,5424.89,5424.89,0.0,Paid
TXN-00003353,ACC-0440,2024-06-30,5424.89,5424.89,0.0,Paid
